cve_id,matched_keyword,published,cvss_score,cvss_vector,cvss_version,cvss_source,reference_count,sample_cpe,description,nvd_url,tier,package,installed_version,expected_vulnerable,source_advisory_url,notes
CVE-2022-22235,gtp,2022-10-18,5.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,cvssMetricV31,sirt@juniper.net,2,cpe:2.3:o:juniper:junos:20.2:-:*:*:*:*:*:*,"An Improper Check for Unusual or Exceptional Conditions vulnerability in the Packet Forwarding Engine (PFE) of Juniper Networks Junos OS on SRX Series allows an unauthenticated, network-based, attacker to cause Denial of Service (DoS). A PFE crash wi",https://nvd.nist.gov/vuln/detail/CVE-2022-22235,hard(suggested),,,,https://kb.juniper.net/JSA69891,
CVE-2023-23846,gtp,2023-02-01,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,cvssMetricV31,nvd@nist.gov,2,cpe:2.3:a:open5gs:open5gs:*:*:*:*:*:*:*:*,"Due to insufficient length validation in the Open5GS GTP library versions prior to versions 2.4.13 and 2.5.7, when parsing extension headers in GPRS tunneling protocol (GPTv1-U) messages, a protocol payload with any extension header length set to zer",https://nvd.nist.gov/vuln/detail/CVE-2023-23846,hard(suggested),,,,https://www.synopsys.com/blogs/software-security/cyrc-advisory-open5gs-gtp-library/,
CVE-2018-6311,lte,2018-03-10,6.8,CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,cvssMetricV31,nvd@nist.gov,2,cpe:2.3:o:foxconn:ap-fc4064-t_firmware:ap_gt_b38_5.8.3lb15-w47_lte:*:*:*:*:*:*:*,"One can gain root access on the Foxconn femtocell FEMTO AP-FC4064-T version AP_GT_B38_5.8.3lb15-W47 LTE Build 15 via UART pins without any restrictions, which leads to full system compromise and disclosure of user communications.",https://nvd.nist.gov/vuln/detail/CVE-2018-6311,hard(suggested),,,,https://gist.github.com/DrmnSamoLiu/cd1d6fa59501f161616686296aa4a6c8,
CVE-2018-6312,lte,2018-03-10,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,cvssMetricV31,nvd@nist.gov,2,cpe:2.3:o:foxconn:ap-fc4064-t_firmware:ap_gt_b38_5.8.3lb15-w47_lte:*:*:*:*:*:*:*,"A privileged account with a weak default password on the Foxconn femtocell FEMTO AP-FC4064-T version AP_GT_B38_5.8.3lb15-W47 LTE Build 15 can be used to turn on the TELNET service via the web interface, which allows root login without any password. T",https://nvd.nist.gov/vuln/detail/CVE-2018-6312,hard(suggested),,,,https://gist.github.com/DrmnSamoLiu/cd1d6fa59501f161616686296aa4a6c8,
CVE-2017-15326,lte,2018-03-23,4.3,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N,cvssMetricV30,nvd@nist.gov,2,cpe:2.3:o:huawei:dbs3900_tdd_lte_firmware:v100r003c00:*:*:*:*:*:*:*,"DBS3900 TDD LTE V100R003C00, V100R004C10 have a weak encryption algorithm security vulnerability. DBS3900 TDD LTE supports SSL/TLS protocol negotiation using insecure encryption algorithms. If an insecure encryption algorithm is negotiated in the com",https://nvd.nist.gov/vuln/detail/CVE-2017-15326,hard(suggested),,,,http://www.huawei.com/en/psirt/security-advisories/2018/huawei-sa-20180321-01-encryption-en,
CVE-2018-9111,lte,2018-05-10,5.4,CVSS:3.0/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,cvssMetricV30,nvd@nist.gov,2,cpe:2.3:o:foxconn:ap-fc4064-t_firmware:ap_gt_b38_5.8.3lb15-w47_lte:*:*:*:*:*:*:*,Cross Site Scripting (XSS) exists on the Foxconn FEMTO AP-FC4064-T AP_GT_B38_5.8.3lb15-W47 LTE Build 15 via the configuration of a user account. An attacker can execute arbitrary script on an unsuspecting user's browser.,https://nvd.nist.gov/vuln/detail/CVE-2018-9111,hard(suggested),,,,https://gist.github.com/ChuanYuan-Huang/a92b8b32980123d5fa9bf5a8299114bf,
CVE-2018-9112,lte,2018-05-10,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,cvssMetricV30,nvd@nist.gov,2,cpe:2.3:o:foxconn:ap-fc4064-t_firmware:ap_gt_b38_5.8.3lb15-w47_lte:*:*:*:*:*:*:*,"A low privileged admin account with a weak default password of admin exists on the Foxconn FEMTO AP-FC4064-T AP_GT_B38_5.8.3lb15-W47 LTE Build 15. In addition, its web management page relies on the existence or values of cookies when performing secur",https://nvd.nist.gov/vuln/detail/CVE-2018-9112,hard(suggested),,,,https://gist.github.com/ChuanYuan-Huang/a92b8b32980123d5fa9bf5a8299114bf,
CVE-2018-11982,lte,2018-09-20,8.8,CVSS:3.0/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,cvssMetricV30,nvd@nist.gov,2,cpe:2.3:o:qualcomm:mdm9206_firmware:-:*:*:*:*:*:*:*,"In Snapdragon (Mobile, Wear) in version MDM9206, MDM9607, MDM9635M, MDM9640, MDM9645, MDM9655, MSM8909W, MSM8996AU, SD 210/SD 212/SD 205, SD 410/12, SD 425, SD 427, SD 430, SD 435, SD 450, SD 615/16/SD 415, SD 617, SD 625, SD 650/52, SD 810, SD 820, ",https://nvd.nist.gov/vuln/detail/CVE-2018-11982,hard(suggested),,,,https://www.qualcomm.com/company/product-security/bulletins,
CVE-2019-5307,lte,2019-06-04,4.2,CVSS:3.0/AV:A/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N,cvssMetricV30,nvd@nist.gov,2,cpe:2.3:o:huawei:p30_firmware:*:*:*:*:*:*:*:*,"Some Huawei 4G LTE devices, P30 versions before ELE-AL00 9.1.0.162(C01E160R1P12/C01E160R2P1) and P30 Pro versions before VOG-AL00 9.1.0.162(C01E160R1P12/C01E160R2P1), are exposed to a message replay vulnerability. For the sake of better compatibility",https://nvd.nist.gov/vuln/detail/CVE-2019-5307,hard(suggested),,,,https://www.huawei.com/en/psirt/security-advisories/huawei-sa-20190529-01-replay-en,
CVE-2019-3409,lte,2019-06-11,9.0,CVSS:3.0/AV:A/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,cvssMetricV30,psirt@zte.com.cn,2,cpe:2.3:o:zte:wf820\+_lte_outdoor_cpe_firmware:*:*:*:*:*:*:*:*,"All versions up to UKBB_WF820+_1.0.0B06 of ZTE WF820+ LTE Outdoor CPE product are impacted by command injection vulnerability. Due to inadequate parameter verification, unauthorized users can take advantage of this vulnerability to control the user t",https://nvd.nist.gov/vuln/detail/CVE-2019-3409,hard(suggested),,,,http://support.zte.com.cn/support/news/LoopholeInfoDetail.aspx?newsId=1010662,
CVE-2019-3410,lte,2019-06-11,4.6,CVSS:3.0/AV:A/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:L,cvssMetricV30,psirt@zte.com.cn,2,cpe:2.3:o:zte:wf820\+_lte_outdoor_cpe_firmware:*:*:*:*:*:*:*:*,"All versions up to UKBB_WF820+_1.0.0B06 of ZTE WF820+ LTE Outdoor CPE product are impacted by Cross-Site Request Forgery vulnerability,which stems from the fact that WEB applications do not adequately verify whether requests come from trusted users. ",https://nvd.nist.gov/vuln/detail/CVE-2019-3410,hard(suggested),,,,http://support.zte.com.cn/support/news/LoopholeInfoDetail.aspx?newsId=1010662,
CVE-2019-18659,lte,2019-11-02,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,cvssMetricV31,nvd@nist.gov,2,cpe:2.3:a:ready:wireless_emergency_alerts:-:*:*:*:*:*:*:*,"The Wireless Emergency Alerts (WEA) protocol allows remote attackers to spoof a Presidential Alert because cryptographic authentication is not used, as demonstrated by MessageIdentifier 4370 in LTE System Information Block 12 (aka SIB12). NOTE: testi",https://nvd.nist.gov/vuln/detail/CVE-2019-18659,hard(suggested),,,,https://dl.acm.org/citation.cfm?id=3326082,
CVE-2019-20783,lte,2020-04-17,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,cvssMetricV31,nvd@nist.gov,2,cpe:2.3:o:google:android:7.0:*:*:*:*:*:*:*,"An issue was discovered on LG mobile devices with Android OS 7.0, 7.1, 7.2, 8.0, and 8.1 (North America CDMA) software. The LTE protocol implementation allows a bypass of AKA (Authentication and Key Agreement). The LG ID is LVE-SMP-180014 (February 2",https://nvd.nist.gov/vuln/detail/CVE-2019-20783,hard(suggested),,,,https://lgsecurity.lge.com/,
CVE-2020-25280,lte,2020-09-11,6.8,CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,cvssMetricV31,nvd@nist.gov,2,cpe:2.3:o:google:android:10.0:*:*:*:*:*:*:*,An issue was discovered on Samsung mobile devices with Q(10.0) (Exynos and MediaTek chipsets) software. Unauthenticated attackers can execute LTE/5G commands by sending a debugging command over USB. The Samsung ID is SVE-2020-16979 (September 2020).,https://nvd.nist.gov/vuln/detail/CVE-2020-25280,hard(suggested),,,,https://security.samsungmobile.com/securityUpdate.smsb,
CVE-2020-25858,lte,2020-10-15,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,cvssMetricV31,nvd@nist.gov,2,cpe:2.3:a:qualcomm:qualcomm_mobile_access_point:-:*:*:*:*:*:*:*,The QCMAP_Web_CLIENT binary in the Qualcomm QCMAP software suite prior to versions released in October 2020 does not validate the return value of a strstr() or strchr() call in the Tokenizer() function. An attacker who invokes the web interface with ,https://nvd.nist.gov/vuln/detail/CVE-2020-25858,hard(suggested),,,,http://vdoo.com/blog/qualcomm-qcmap-vulnerabilities,
CVE-2020-25859,lte,2020-10-15,6.7,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,cvssMetricV31,nvd@nist.gov,2,cpe:2.3:a:qualcomm:qcmap:-:*:*:*:*:*:*:*,"The QCMAP_CLI utility in the Qualcomm QCMAP software suite prior to versions released in October 2020 uses a system() call without validating the input, while handling a SetGatewayUrl() request. A local attacker with shell access can pass shell metac",https://nvd.nist.gov/vuln/detail/CVE-2020-25859,hard(suggested),,,,http://vdoo.com/blog/qualcomm-qcmap-vulnerabilities,
CVE-2020-25705,lte,2020-11-17,7.4,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N,cvssMetricV31,nvd@nist.gov,2,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*,A flaw in ICMP packets in the Linux kernel may allow an attacker to quickly scan open UDP ports. This flaw allows an off-path remote attacker to effectively bypass source port UDP randomization. Software that relies on UDP source port randomization a,https://nvd.nist.gov/vuln/detail/CVE-2020-25705,hard(suggested),,,,https://us-cert.cisa.gov/ics/advisories/icsa-21-131-03,
CVE-2020-28899,lte,2021-03-16,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,cvssMetricV31,nvd@nist.gov,2,cpe:2.3:o:zyxel:lte4506-m606_firmware:*:*:*:*:*:*:*:*,"The Web CGI Script on ZyXEL LTE4506-M606 V1.00(ABDO.2)C0 devices does not require authentication, which allows remote unauthenticated attackers (via crafted JSON action data to /cgi-bin/gui.cgi) to use all features provided by the router. Examples: c",https://nvd.nist.gov/vuln/detail/CVE-2020-28899,hard(suggested),,,,https://www.zyxel.com/support/Zyxel-security-advisory-for-CGI-vulnerability-of-LTE.shtml,
CVE-2020-11218,lte,2021-03-17,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,cvssMetricV31,nvd@nist.gov,2,cpe:2.3:o:qualcomm:apq8017_firmware:-:*:*:*:*:*:*:*,"Denial of service in baseband when NW configures LTE betaOffset-RI-Index due to lack of data validation in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile",https://nvd.nist.gov/vuln/detail/CVE-2020-11218,hard(suggested),,,,https://www.qualcomm.com/company/product-security/bulletins/march-2021-bulletin,
CVE-2021-22382,lte,2021-06-22,6.5,CVSS:3.1/AV:L/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:H,cvssMetricV31,nvd@nist.gov,2,cpe:2.3:o:huawei:e3372_firmware:*:*:*:*:*:*:*:*,"Huawei LTE USB Dongle products have an improper permission assignment vulnerability. An attacker can locally access and log in to a PC to induce a user to install a specially crafted application. After successfully exploiting this vulnerability, the ",https://nvd.nist.gov/vuln/detail/CVE-2021-22382,hard(suggested),,,,https://www.huawei.com/en/psirt/security-advisories/huawei-sa-20210602-01-permission-en,
CVE-2021-30344,lte,2022-06-14,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,cvssMetricV31,product-security@qualcomm.com,2,cpe:2.3:o:qualcomm:apq8009w_firmware:-:*:*:*:*:*:*:*,"Improper authorization of a replayed LTE security mode command can lead to a denial of service in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & ",https://nvd.nist.gov/vuln/detail/CVE-2021-30344,hard(suggested),,,,https://www.qualcomm.com/company/product-security/bulletins/april-2022-bulletin,
CVE-2022-34819,lte,2022-07-12,10.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,cvssMetricV31,productcert@siemens.com,2,cpe:2.3:o:siemens:simatic_cp_1242-7_v2_firmware:*:*:*:*:*:*:*:*,"A vulnerability has been identified in SIMATIC CP 1242-7 V2 (All versions < V3.3.46), SIMATIC CP 1243-1 (All versions < V3.3.46), SIMATIC CP 1243-7 LTE EU (All versions < V3.3.46), SIMATIC CP 1243-7 LTE US (All versions < V3.3.46), SIMATIC CP 1243-8 ",https://nvd.nist.gov/vuln/detail/CVE-2022-34819,hard(suggested),,,,https://cert-portal.siemens.com/productcert/pdf/ssa-517377.pdf,
CVE-2022-34820,lte,2022-07-12,8.4,CVSS:3.1/AV:A/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H,cvssMetricV31,productcert@siemens.com,2,cpe:2.3:o:siemens:simatic_cp_1242-7_v2_firmware:*:*:*:*:*:*:*:*,"A vulnerability has been identified in SIMATIC CP 1242-7 V2 (All versions < V3.3.46), SIMATIC CP 1243-1 (All versions < V3.3.46), SIMATIC CP 1243-7 LTE EU (All versions < V3.3.46), SIMATIC CP 1243-7 LTE US (All versions < V3.3.46), SIMATIC CP 1243-8 ",https://nvd.nist.gov/vuln/detail/CVE-2022-34820,hard(suggested),,,,https://cert-portal.siemens.com/productcert/pdf/ssa-517377.pdf,
CVE-2022-20375,lte,2022-08-11,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,cvssMetricV31,nvd@nist.gov,2,cpe:2.3:o:google:android:-:*:*:*:*:*:*:*,"In LteRrcNrProAsnDecode of LteRrcNr_Codec.c, there is a possible out of bounds read due to a missing bounds check. This could lead to remote denial of service with no additional execution privileges needed. User interaction is not needed for exploita",https://nvd.nist.gov/vuln/detail/CVE-2022-20375,hard(suggested),,,,https://source.android.com/security/bulletin/pixel/2022-08-01,
CVE-2022-22091,lte,2022-09-16,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,cvssMetricV31,product-security@qualcomm.com,2,cpe:2.3:o:qualcomm:apq8017_firmware:-:*:*:*:*:*:*:*,"Improper authorization of a replayed LTE security mode command can lead to a denial of service in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wearable",https://nvd.nist.gov/vuln/detail/CVE-2022-22091,hard(suggested),,,,https://www.qualcomm.com/company/product-security/bulletins/september-2022-bulletin,
CVE-2022-40602,lte,2022-11-22,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,cvssMetricV31,security@zyxel.com.tw,2,cpe:2.3:o:zyxel:lte3301-m209_firmware:*:*:*:*:*:*:*:*,A flaw in the Zyxel LTE3301-M209 firmware verisons prior to V1.00(ABLG.6)C0 could allow a remote attacker to access the device using an improper pre-configured password if the remote administration feature has been enabled by an authenticated adminis,https://nvd.nist.gov/vuln/detail/CVE-2022-40602,hard(suggested),,,,https://www.zyxel.com/global/en/support/security-advisories/zyxel-security-advisory-for-pre-configured-password-vulnerability-of-lte3301-m209,
CVE-2022-20607,lte,2022-12-16,8.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cvssMetricV31,nvd@nist.gov,2,cpe:2.3:o:google:android:-:*:*:*:*:*:*:*,"In the Pixel cellular firmware, there is a possible out of bounds write due to a missing bounds check. This could lead to remote code execution with LTE authentication needed. User interaction is not needed for exploitation.Product: AndroidVersions: ",https://nvd.nist.gov/vuln/detail/CVE-2022-20607,hard(suggested),,,,https://source.android.com/security/bulletin/pixel/2022-12-01,
CVE-2022-20610,lte,2022-12-16,8.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cvssMetricV31,nvd@nist.gov,2,cpe:2.3:o:google:android:-:*:*:*:*:*:*:*,"In cellular modem firmware, there is a possible out of bounds read due to a missing bounds check. This could lead to remote code execution with LTE authentication needed. User interaction is not needed for exploitation.Product: AndroidVersions: Andro",https://nvd.nist.gov/vuln/detail/CVE-2022-20610,hard(suggested),,,,https://source.android.com/security/bulletin/pixel/2022-12-01,
